"Sex","HR2","HR1","HR0.5","HR0.2","FAR2","FAR1","FAR0.5","FAR0.2","DP2","DP1","DP0.5","DP0.2","CB2","CB1","CB0.5","CB0.2","Genotype"
"1",-0.849029152083889,0.0304563905831446,0.377926544773839,-0.165940447219452,-0.414386003132935,-0.884897757190781,-1.1258508268993,-1.42649830676816,-0.696337838838516,0.620451775502666,1.12067541282822,1.31391310722221,0.89515186812516,0.629916384467779,0.568441739865717,1.24952727701785,"1"
"1",-0.134580416490915,0.360480682371594,0.46391249014287,0.960032948183568,1.56597260883389,1.8218263781854,1.49694889889718,2.03647354360031,-0.972142437150702,-0.95836777522457,-0.710294246661078,-0.602711048331874,-0.902897044877121,-1.0650879724369,-1.1449207785837,-1.70291137499842,"1"
"1",0.0208286854780763,0.743660316286748,1.20122362565392,1.28191466833882,0.209394911446216,0.0476540810563547,1.09358621229008,1.7899839809663,-0.204501699716472,0.66197650002025,0.202520076161584,-0.201394558018392,-0.295676536734284,-0.643075305250639,-1.58093281292335,-1.81592260657571,"0"
"1",0.814661753404278,1.24959297248378,1.48560140630417,0.238727275995001,-0.753394258080347,-0.469309449712165,-1.27616904791939,-0.440202819190113,1.28460667690785,1.55198675012248,2.26430314520275,0.357250555769772,-0.222459619384714,-0.657021440200821,-0.131173066945814,-0.0267944787793117,"0"
"0",0.865767547371774,-0.578730474139219,-0.713294071280553,-0.838631283107726,0.199736834233188,0.649893259415983,0.215892458095755,0.371804683776632,0.325224743384068,-1.08994722643744,-0.899070331064592,-1.0724176069057,-0.759868465751449,0.0458661535747435,0.230736568019427,0.16428373721542,"0"
"0",-0.416822545288977,0.740476942463387,-0.354620976442222,0.631168794129769,1.81085560688617,2.55493103712784,3.69728752352955,2.96218494166824,-1.64888990158868,-0.720881107515201,-2.30984191145306,-1.32623422674303,-0.525756129235397,-1.7644052961728,-1.43200003543329,-1.88366608063271,"1"
"0",-0.916870052446179,-0.124504194803495,0.631214011921678,-0.25779693880392,-0.285603967533891,0.601806248679144,-0.5982665283898,-0.841974460847568,-0.802164788768022,-0.65944565733877,0.78939776488314,0.397222712064238,0.856227910283521,-0.226559655020064,-0.0836287747594048,0.629607368548647,"0"
"1",0.49835235006193,0.594811952412756,-1.76011393099718,-0.912428481047145,0.188931135644876,-0.156518242384681,-0.540994962520642,-0.231097004097799,0.0059037517085627,0.476723407022954,-1.05765862976798,-0.608151326052196,-0.472364935115185,-0.500886466027148,1.39150034005795,0.633336752196232,"0"
"1",0.669875697507053,1.10980330146831,0.353619021933612,-0.407428526269932,1.40906168440332,1.22599148572202,0.744849034059358,0.572145586157017,-0.38854781421495,0.0823475588229877,-0.4473810654297,-0.89082085122701,-1.17815156842157,-1.43193101992767,-0.735985775845602,-0.226161059853486,"0"
"1",-0.743529334300576,-1.04792140767892,-0.450106533242357,-1.65821509195148,-0.287135598616186,0.231487076282944,-0.427008394643459,-0.214745664647696,-0.838808327685917,-1.08920613218415,-0.241108490542706,-1.27190199590758,0.721923500937156,0.465861304254034,0.495716732784521,1.10485516485969,"1"
"1",-0.366961512066658,1.09760432435045,0.849233663062005,2.67995273094945,-0.46116077647497,0.660124735761566,0.637860380511266,0.0996436179953329,-0.378094284959278,0.316446444668775,0.104345179049993,2.23430045924612,0.662667844151708,-1.16010258496219,-1.05500899407954,-2.05632976411119,"1"
"0",0.0180257795592279,0.32870399736526,0.516366786760513,0.0583036350053067,0.741308721822212,-0.0139438904442227,0.651157292932059,0.921331401145317,-0.781218028514782,-0.10788983543329,-0.144719558026511,-0.641116546317857,-0.210977004629286,-0.22557610531312,-0.728832713862672,-0.613667837181161,"0"
"0",-0.392295446203149,-0.11437096213765,0.277182915121559,-0.00873861818966059,-0.290455818115747,-0.234028672473047,0.0108126915726381,0.163720838761742,-0.230804085108323,-0.190383286730282,0.0723424275231786,-0.288542173819128,0.4905655046934,0.151978882434686,-0.371800249118894,-0.24503014103434,"1"
"0",-0.497090727136816,-1.28756809021188,-1.77101282416493,-1.37480009490124,0.2309402362694,-0.10118863265678,-0.671727048901417,-0.637383053213601,-0.770825740299934,-1.15097776052663,-0.968450607052444,-0.718127590643037,0.120330506104734,0.813856276356861,1.48851060409425,1.18402863118556,"1"
"0",-1.15587961551037,-1.5391076942784,-1.07215995230241,-2.07156793060825,-0.04518653112207,-0.206862958055052,-0.228430314029494,-0.104155299420606,-1.13341022761149,-1.20243407637645,-0.694107264364354,-1.79161319609666,0.923447482833007,1.0645165348899,0.874354008510257,1.32208368741565,"0"
"0",-0.131428519601196,-0.991793543212796,-1.42724590959404,-2.27739566432615,-0.573138967286613,-0.723670425873983,-1.10693908925309,-0.923692741583818,0.213047408884529,-0.105759533975851,-0.312918584325683,-1.237100742234,0.241580465041741,1.12456736075962,1.62899050417048,2.13047115422166,"1"
"0",0.554751522428352,1.35543870901948,1.38007408742656,0.899440076967166,-0.151213735338358,-0.326727070515859,-0.590755444365285,-0.524355702983481,0.623101365405183,1.71321274185846,1.54076405119871,0.954752135909439,-0.540559327124005,-1.04130646524359,-0.779107247144329,-0.370904840689195,"0"
"0",-0.213731627455343,-1.40520913765865,-1.37420493052961,-1.71906011672662,-1.55051955528818,-0.903391259627554,-1.17371812398514,-1.41018310783288,0.815422453515449,-0.470052407277156,-0.122555378805447,-0.107607117621376,1.44110532378028,1.4382085225636,1.59205611422861,2.16206851906502,"0"
"0",0.614812458822093,0.272439065745658,0.131450001584905,0.26071289728741,0.271647655737989,0.362643734992836,-0.0406754652712967,-0.308105570943466,0.222459780918411,-0.283312154386932,-0.0635190908305033,0.411533495008135,-0.517221059798794,-0.466281325273517,-0.109592489782092,-0.021188373548044,"1"
"0",0.692734873308514,-0.183485809417533,-0.315723880618582,0.505267912503922,0.307584070402246,0.40163480895748,0.140645856871619,0.0334226722292626,0.319240056458104,-0.704297765838338,-0.547149221443811,0.41174244558874,-0.802889698217214,-0.11233240410792,0.0596496150155317,-0.320335550093892,"0"
"0",-0.171093690339118,0.128002777043512,-0.530922643636034,-0.682904274274914,-0.965579832311633,-1.28313480449494,-0.531843488800271,-1.00880853701165,0.581676239592674,0.885036980216512,-0.206508061094953,0.174084668142955,0.533557648577073,0.813139727632974,0.626224989558248,1.01961179481475,"0"
"0",0.00889291166182638,0.150148389623051,-0.94663909350828,-0.632998845543133,0.595784053840269,0.462613778184895,0.066693340079385,-0.485842954775208,-0.402482952295033,-0.336709735494253,-0.920048751172515,-0.177675960131437,-0.476926920405257,-0.327033094496724,0.478381841486423,0.625959878626993,"1"
"1",0.996766075267175,1.51923170709188,1.07453826591424,1.16131872158129,1.03912221576136,-0.154782981997182,0.537391717490672,0.737061083457081,0.225033420193661,1.47457948502962,0.393388021862796,0.257834514027123,-1.42552709549607,-1.35672699251653,-1.18830728181648,-1.29981015395029,"1"
"1",0.699850683365195,1.25407731000288,0.519967394099028,-0.137978278548891,-0.574885977793062,-0.811502292442766,-0.937464436715791,-0.373790306458918,1.52954772855204,1.52023033952363,1.19369644346747,0.130643795219158,-0.446930777090742,-0.581161025515832,0.189543357535913,0.252322188159634,"1"
"1",1.14581913583596,-0.0179817586473117,0.494844060986172,-0.485322784264732,2.06701798685067,2.18787003365679,0.893856534150245,0.784050190274075,-0.0444615723869241,-1.35151345921412,-0.364558140096056,-1.042311991397,-2.05198101798132,-0.952196016027512,-0.872353107911669,-0.250911855589107,"0"
"1",0.943991858524121,1.04745960254574,0.367474175161512,0.455620769589742,-0.286852610084441,-0.720530784846743,-0.568223933055704,-0.298756327286234,0.756863696473195,1.25870171490267,0.577558100527102,0.50808735416745,-0.561592994676925,-0.432209038166598,0.107391795407084,-0.18048515750387,"1"
