"Sex","HR2","HR1","HR0.5","HR0.2","FAR2","FAR1","FAR0.5","FAR0.2","DP2","DP1","DP0.5","DP0.2","CB2","CB1","CB0.5","CB0.2","Genotype"
"0",0.592820594409892,0.593314593362904,0.457851904743129,0.531531152272647,0.941755983594599,0.483701467708488,0.643491904627272,0.891038397948202,3.39240727318517,1.5496054029277,1.58030347905835,1.03352120820431,1.60548474470574,1.80612292286654,1.72431824404579,1.25031891717771,"1"
"0",0.315841805642548,0.368036721993963,0.325947836145705,0.412733293459395,0.95006428062798,0.400845040770835,0.594350771212632,0.887575049171342,2.45782303003078,1.49725991942965,1.48023582317909,0.810875975749358,1.78467005364833,2.3692686504743,1.97111111959199,1.39023473067912,"1"
"0",0.473536938868636,0.381932171286891,0.362246134261709,0.338272300994359,0.941097792395029,0.447013659833064,0.630302202713065,0.864077051620584,3.03502939721454,1.45712795376879,1.39167424872247,0.835091901396891,1.79203058046455,2.25397866135024,1.85053057497454,1.56212305520976,"0"
"0",0.661996741172418,0.579067143229683,0.427445446301212,0.51636553425789,0.951452925412524,0.551483998865191,0.683585030404561,0.911211207584551,3.11720297256477,1.45390273029035,1.36068855257797,0.789567603498032,1.46863373031459,1.61381047102255,1.63256726060104,1.16992020923525,"1"
"0",0.775387200427019,0.650033909792495,0.626597188218133,0.492042169707405,0.950874392735768,0.450646872717555,0.59606269335101,0.85911226804286,3.39281662069687,1.62024577322331,2.10592263027483,1.15558991729685,1.38163059132147,1.81219106780893,1.64063290704558,1.42077115551907,"0"
"0",0.411031831652718,0.476143692997447,0.37614877148071,0.393023753073235,0.945104784078904,0.455242234292388,0.666787669683721,0.880270124802616,2.81896436747046,1.50139953031884,1.2873158189872,0.851059407052307,1.74512923694605,2.07637121258761,1.76078917661994,1.44847574025981,"0"
"0",0.565250654873529,0.686780149043177,0.57018169585756,0.548246709420448,0.928975707054223,0.42608715825473,0.567403066406048,0.854179021461603,3.77759450899959,1.67901725197233,2.10521180770885,1.28287769775498,1.85630439629598,1.78380538078165,1.77089045175914,1.38510907442939,"1"
"0",0.165782731961401,0.388738595003056,0.278339481899502,0.453166843734991,0.93180172047884,0.409473915080943,0.579980870889928,0.822696712409807,2.74140984159588,1.49334992076848,1.43187314980286,1.34047767554761,2.22773805117548,2.30006577587448,2.06205529019419,1.60560471633051,"0"
"0",0.276342702031029,0.274611105887845,0.297902068075176,0.445306201371807,0.933068453655684,0.383206351887175,0.594568063889788,0.825805706042238,2.86762663577205,1.48777073836402,1.4303565266326,1.28876446591682,2.06660724768739,2.55986446314284,2.01393242365987,1.5960893992379,"0"
"0",0.222685906332146,0.457126018246351,0.440587012376098,0.363487421589428,0.947096849842551,0.486640262916809,0.585141109226725,0.849078227944261,2.57024843154712,1.45076354136423,1.79820406378822,1.04156468928314,1.93432539039939,2.03590495390049,1.86629678208946,1.61441536593708,"1"
"1",0.70261485303552,0.400610521452504,0.370970266187976,0.388480027518717,0.934003239968757,0.482236507608293,0.688276699932921,0.90097910910697,3.68326280026297,1.41688731775487,1.20140168777991,0.640225653004144,1.63466025092901,2.08056180664419,1.72927915022151,1.35245671727704,"1"
"1",0.600839047236679,0.580836401098316,0.421684756050233,0.332184309063059,0.937312326902982,0.481513251134386,0.682208688053777,0.883918312529894,3.49566879795641,1.54003113036082,1.31258282317017,0.678000803610033,1.71237188500404,1.83027604907916,1.67365807358027,1.49121914812348,"1"
"1",0.679483942229858,0.521924810471629,0.373713117791909,0.351410996740503,0.958372973480946,0.570069434741808,0.653047376505546,0.86728979981041,2.92927178252312,1.39536671748647,1.32221827650874,0.873144491012881,1.35201416836491,1.69807164176092,1.78525272865524,1.54873314882824,"0"
"1",0.267551111991079,0.463088530460717,0.409022190993716,0.367672926723169,0.939209248666619,0.414372048788019,0.605038577551199,0.852461035167566,2.69668273975759,1.54154367020517,1.62977572954271,1.03288678299332,1.98137728590999,2.21100889037328,1.83951902118439,1.59461992892228,"1"
"1",0.581672354615123,0.448334278208454,0.361828091992621,0.424446293857182,0.94470603005798,0.439625510677878,0.582997037754408,0.834245084167264,3.10758988356266,1.48436005428775,1.58962464268367,1.23254382304176,1.631763195039,2.12701668024215,1.94586409121698,1.59692256401962,"0"
"1",0.277307902104933,0.315744873955068,0.320829107914945,0.457219459607502,0.947406646086987,0.525465713291124,0.675393007900812,0.893539632435025,2.45326479843734,1.27554292445899,1.09791072498819,0.871711566879271,1.87512988127362,2.07184946221809,1.7937458241892,1.32542463603783,"0"
"1",0.494164654016221,0.432891921975373,0.473663036910041,0.527292310723945,0.939521076050745,0.445354885981678,0.611338904529849,0.872756964219628,3.33251329713949,1.47115094331289,1.7367196525498,1.14234704629286,1.7559431382617,2.12309699992234,1.77848266770918,1.33936955797043,"1"
"1",0.652139632708137,0.663459447428673,0.658962617178234,0.611522300403872,0.954508371394742,0.463056686146319,0.674199165479442,0.877358357925915,2.93978492622203,1.64542975280726,1.86239048963406,1.23559839491497,1.42737599624032,1.66795725053224,1.4327178930725,1.2251678798735,"0"
"1",0.65700027804553,0.738895037865678,0.526864902755896,0.536544238950099,0.932224064562524,0.420061992379548,0.539686001012458,0.83806537745021,3.77212870544639,1.73067258512368,2.36022596774294,1.37356868116853,1.68626664059732,1.74518700698155,1.84739517073786,1.45198933145492,"1"
"1",0.220434217737246,0.345402279421344,0.322178337205578,0.323461116387067,0.938243099976905,0.397794776462068,0.54347639233504,0.847201660039065,2.66068722342656,1.48653861562594,1.67758516783148,0.933803148294334,1.99045345625464,2.38817582504735,2.07843607060589,1.6318293700242,"1"
"0",0.517796981098657,0.584359329523294,0.411102705519214,0.620507827228428,0.951503643198853,0.515563653494467,0.707320855996549,0.92193372046701,2.88893873327225,1.49465788751407,1.16478876698619,0.889951550700065,1.62925796146501,1.75301659308802,1.61483871039783,1,"1"
"0",0.565849611579788,0.701789994524072,0.570471914343196,0.471077147968645,0.93937152735337,0.394602032722814,0.605464788651001,0.839847790030579,3.21203049869016,1.75170464862886,1.93673409258926,1.24579324823086,1.73000163468217,1.90972595084562,1.68773078530095,1.51511585853047,"0"
"0",0.420712657366959,0.50997392780816,0.551077747970454,0.482303795808541,0.918163521609774,0.338229317319534,0.525365230056537,0.819071239266362,3.51635816738055,1.67668076270068,2.2356284945616,1.40897817337242,2.09662317051857,2.32166775436282,1.86996201377585,1.59188266246714,"1"
"1",0.254898866176735,0.384591482171797,0.399041911371815,0.46709372841009,0.953594485625085,0.526393589813392,0.612344242161389,0.870588895250581,2.23958648245706,1.32669082246359,1.55967001600596,1.09425855180427,1.76891634456139,1.9822661973047,1.8496604108877,1.43099279230705,"1"
"1",0.50401020041245,0.546194320770243,0.434130735414138,0.439533722686157,0.935192061338323,0.387622118787319,0.513836054234378,0.837687740267427,3.37158475987697,1.61643072358414,2.08534776467563,1.25689815661702,1.77763607186674,2.13964953619385,2.033109703367,1.58393425653679,"0"
"1",0.252148035413779,0.358860719700163,0.248030149939465,0.315183862205481,0.940265795969974,0.423689303476452,0.560564520279573,0.804197494817208,2.5843872854243,1.45787856139117,1.44697046779187,1.21094769991234,1.97670979249791,2.30022252771436,2.14455604220229,1.79880345157796,"1"
"1",0.145326819340879,0.220572512782843,0.334425712677232,0.38768484505506,0.945245874848505,0.377467112794491,0.597249369052616,0.838913412351248,2.22449166866558,1.42544731266965,1.50323747921179,1.13249007527719,2.04779007596405,2.69151203890716,1.96823094804753,1.61037360950984,"0"
"1",0.310587489197622,0.546242635728345,0.521130970217489,0.503334368116275,0.935598469938848,0.46371847514887,0.576793369259441,0.852296747889449,2.88867058540291,1.52963455835824,1.99657134181102,1.22408382354642,1.98940045850344,1.90660130721627,1.79031336696044,1.43430347470045,"0"
"1",0.205204081855858,0.35659575213083,0.361141109311974,0.382717733836388,0.943269859575292,0.4494499543191,0.67973257206694,0.893307741825827,2.40461395066623,1.42484760519118,1.17630277758999,0.692441024837423,1.97669854686031,2.25599487326832,1.73707200109777,1.39241983926117,"0"
"1",0.373770991142957,0.36621573083012,0.488666847626162,0.378343284390369,0.939602169841466,0.403005368411084,0.569604683563528,0.828962911912432,2.83608645877302,1.49579158808428,1.92878901734885,1.1543018034,1.87738182714512,2.37445948895018,1.84266318299729,1.64099790084787,"1"
"1",0.203464728747856,0.212093541177271,0.319751705058725,0.311657531584801,0.933712858676114,0.372518904758926,0.538846491814379,0.853994560519188,2.67599278253005,1.40821676730524,1.76025256735249,0.895928369922163,2.11403914496836,2.68663405443456,2.12634680312449,1.63635346135266,"1"
"0",0.24784641605016,0.348000792725593,0.345505976635744,0.421164219698964,0.932993966762291,0.428458639424639,0.650382717644951,0.884779747540695,2.80567856507018,1.44199190652131,1.27487014950949,0.851772940154101,2.07764010879328,2.318897813621,1.81980183808009,1.39811095961202,"0"
"0",0.632924601402221,0.53370420166555,0.513285746489039,0.519444789785013,0.940561538325481,0.449260427096786,0.581988783126552,0.84412272511714,3.39367745827356,1.58032115252959,1.95674655844563,1.38913320840608,1.64834215883311,2.02867304166544,1.7884490415922,1.50426039313861,"1"
"0",0.328396471318009,0.618372779784462,0.503592440212768,0.497756954809977,0.940902602598659,0.464467099831773,0.573205546153282,0.856609975632247,2.79945521182918,1.57053010303238,1.95856743291183,1.1977514361772,1.86272973417357,1.81310482672874,1.81037926737873,1.4339041776559,"0"
"0",0.378231612104178,0.472371985423497,0.369465007477535,0.368663395395255,0.932001158232181,0.450277197949433,0.635088333128183,0.877256441890736,3.21691231523464,1.52488499525172,1.49391416136033,0.820623045431909,2.03198409542448,2.13566011810736,1.85446274342741,1.48443281655345,"1"
"0",0.431635965821808,0.39030208746304,0.415935247429879,0.391757662193382,0.941700736988412,0.484069284707307,0.564403527760181,0.862274935374177,2.93479273074308,1.38977638988222,1.78833564130615,0.976182458079818,1.82390648798765,2.09411970222676,1.93493481813777,1.51670026814161,"1"
"0",0.19867361957408,0.375063358975833,0.266428048286448,0.390493929903185,0.94610595699938,0.51481260574895,0.632278246670749,0.882339687121121,2.28685264982378,1.33018133775204,1.16083892776118,0.818127324598254,1.95301415167034,2.02651032623947,1.95518137893737,1.43552728039703,"1"
"1",0.503726830909304,0.433015281578054,0.339850702692167,0.452184396562056,0.959954710523416,0.512473676753874,0.691242095349365,0.890838768367895,2.50533536614185,1.37503856852198,1.10649019798417,0.850170547443906,1.460976409839,1.961545681986,1.75203363903459,1.32983559600263,"0"
"1",0.450558338042236,0.393228983169258,0.335337222614209,0.383841772151682,0.94695962338407,0.509383267104987,0.680288659467853,0.883940939762328,2.76414600305322,1.35511159341065,1.14215813218027,0.781710810247472,1.72314552899342,2.02470915288012,1.78120136278196,1.43032680321946,"1"
"1",0.219519515322809,0.290070672373795,0.314337618631451,0.256209184659965,0.93193930928558,0.350458242104353,0.564872157045469,0.802347872633282,2.81723414644578,1.50194140197736,1.66239796199971,1.07100138049056,2.09267485329754,2.62499294592977,2.08814881961572,1.85953175186329,"0"
"1",0.327113961601781,0.54166760417203,0.560713441828935,0.466925125957621,0.970422148896303,0.595070975512646,0.70472077895437,0.907244764578055,1.83520963757401,1.38572707973823,1.51109062619666,0.751655796761475,1.39821044830433,1.5456461330107,1.47046274275342,1.24678137714763,"1"
"0",0.395120113981047,0.571466817189074,0.451747746895833,0.445713980023918,0.942002033016551,0.408118062938739,0.591388820078548,0.856620420940831,2.86407432351437,1.62240250732981,1.81890204401072,1.09552770017561,1.82403848234345,2.02656408398988,1.8431172453353,1.47449951549209,"1"
"0",0.163064156940124,0.350493078250786,0.448516816958983,0.443358854015895,0.950571798465731,0.535300824500873,0.614888893032849,0.857075099878468,2.09066882781349,1.29607572927274,1.64543549006421,1.09530391390421,1.92936069128369,2.02641140253595,1.78562575872209,1.48093436841087,"0"
"0",0.42647291957577,0.512774293648323,0.453572518385468,0.478914011422044,0.926888134659514,0.411475837357719,0.497459709269827,0.839931628846947,3.40820131496654,1.56223932713076,2.19579175319763,1.27800717355459,1.98980774174596,2.12104813371293,2.04827718486042,1.51848212242835,"0"
