"Sex","HR2","HR1","HR0.5","HR0.2","FAR2","FAR1","FAR0.5","FAR0.2","DP2","DP1","DP0.5","DP0.2","CB2","CB1","CB0.5","CB0.2","Genotype"
"1",0.295153092871264,0.184668307255423,0.196585870907545,0.24065536158583,0.943990846868311,0.449757839790625,0.570194579669188,0.85943706941511,2.71648589390639,1.29004926542959,1.28323767896066,0.619732139250199,1.85390153475745,2.55392524864279,2.21784235625703,1.73954327729602,"1"
"1",0.799889170235039,0.691416193335248,0.680591127944706,0.506385437864076,0.954327499788207,0.452820542825247,0.555436235238973,0.850876485757886,3.28649422515309,1.64411596715461,2.47761861842881,1.24531016228982,1.28645761454235,1.73021209104252,1.70150089992992,1.44607260336471,"1"
"1",0.680864755302898,0.542515508689336,0.501499362831693,0.525649498717657,0.939083378212554,0.426799364001386,0.592431567962108,0.811109928312527,3.62435604349225,1.5821101407158,1.86955912245615,1.48763725473103,1.61822481517462,2.05231729284179,1.79694318528419,1.55883816550727,"0"
"1",0.753295615351024,0.716277436092268,0.589717990662852,0.382366401695279,0.94201020816852,0.411775085197383,0.607440553465814,0.843370205634209,3.67371510936698,1.77366322564112,2.00984901814374,1.07297966782085,1.48804697619084,1.78652506048957,1.64769784101953,1.59023137314231,"0"
"0",0.467477821544901,0.407438904021546,0.412866870947164,0.410643045226119,0.934488088969202,0.350208109810416,0.566708667606756,0.839978864563224,3.24238273433601,1.60687719788517,1.82916158285874,1.15285740883353,1.83508020054807,2.48879636376365,1.94254019514037,1.58075970924206,"0"
"0",0.62652867524287,0.591307709963618,0.552425608260837,0.524056080996552,0.948486769885172,0.463867706426234,0.688559697061843,0.902178225110192,3.07846445708416,1.56705240312388,1.5591554270026,0.888463214317845,1.56067141120881,1.84938899215291,1.5269053207017,1.20480584812579,"1"
"0",0.513259234397019,0.787647858572958,0.591890221179251,0.542243245633356,0.931625796455752,0.363583943073849,0.544607367344653,0.833601406734795,3.30912226388544,1.81861340842068,2.27615146299422,1.38904695472862,1.85757545646708,1.85540901927178,1.78873149197809,1.46453361753384,"0"
"1",0.118454969988095,0.167475309514483,0.15635528325476,0.190083604143555,0.944699461861791,0.472492286822133,0.623185875288726,0.868084336590923,2.16608666871536,1.21274656034718,0.883046511709863,0.409170735372785,2.04522070807645,2.46846757515801,2.13218534074207,1.71886315986282,"0"
"1",0.404716125557069,0.526053751090885,0.354692722469389,0.266704780444554,0.951214686664779,0.454208120181006,0.596056678131904,0.852405573633785,2.54074538475991,1.54405107048588,1.56054393074003,0.787204448952312,1.70011757214907,2.00408696402313,1.95046285963831,1.69334593464908,"0"
"1",0.123990228589762,0.27756642573122,0.266346254108824,0.267995596476964,0.952674274378658,0.497246854283172,0.670264179370586,0.875431450353662,1.9767097389392,1.28461618909902,1.00678045050924,0.596326612855861,1.9375266130233,2.20382871649976,1.87835707991554,1.5974111850391,"1"
"1",0.604704925876549,0.681525273693019,0.618622776375704,0.650376716317896,0.946307214679118,0.351250342888614,0.610311201658837,0.813814928618569,3.21575099703183,1.80149153594864,2.02908654614384,1.67874824872852,1.61013425959603,2.01210027797927,1.62340050350995,1.42853699509261,"1"
"0",0.325997978400907,0.384853048327072,0.297956593901027,0.280416748453325,0.950767327107454,0.415343559908187,0.634673324148881,0.867825871150957,2.47159727470804,1.47776987035773,1.23871087242093,0.723593446939705,1.7498005452051,2.27712573494542,1.91531776582264,1.61854229696395,"0"
"0",0.475209620453915,0.452037002899965,0.461789922817716,0.443351562096502,0.944735476163558,0.452322275045987,0.646438128035722,0.881529833857309,3.15418332417958,1.50081876116324,1.55700829202698,0.934204473320642,1.74300948364734,2.06513054528952,1.71615102279623,1.39153578343138,"1"
"0",0.714306502333682,0.612254087486349,0.315609087614326,0.299321321573277,0.935947218849633,0.435960266074921,0.530109060577331,0.847134211009674,3.65742647411873,1.60115033731291,1.73471212799143,0.873432633202343,1.61958563416382,1.93398042870594,2.1244098459511,1.6614976059226,"1"
"0",0.319326664876362,0.399520971983205,0.270601204304737,0.2706206728757,0.939735396623824,0.410725270778946,0.502989546380217,0.823739670697592,2.79328804026875,1.54337832870169,1.78790312972385,0.99372036713591,1.89118718832128,2.34848020803206,2.25786291001409,1.77757533795397,"0"
"0",0.503095140578805,0.463532884677361,0.466549937280136,0.352547694757994,0.939165545681035,0.383942917272009,0.50291860981474,0.82128754616662,3.21786757536372,1.57794245043755,2.18063894269785,1.24810712475782,1.76730954672405,2.26408634453492,2.01732111555896,1.7459620316844,"1"
"0",0.46229833618585,0.432434334809698,0.447453892999172,0.36391049419655,0.919084311169282,0.341301637821744,0.465962820099538,0.827024462716043,3.77397361864447,1.65058884663102,2.33464018208189,1.15875572739572,2.06775792736264,2.43097662191737,2.1423038591171,1.67231275593707,"0"
"0",0.661318207399145,0.657432965237944,0.506953732702527,0.567924672524611,0.935615240231312,0.422640487727865,0.557828337437503,0.850112858112656,3.64410002584031,1.69101819189225,2.10729781384458,1.35292439730294,1.65162189309709,1.92327112214998,1.89429944778195,1.39252709436135,"0"
"0",0.463931952907357,0.76867188453733,0.39790788052908,0.33545952063142,0.943053520289648,0.438354827366261,0.564030449818809,0.819198334394967,2.9400344806162,1.75012613315997,1.77204531331817,1.13328809460791,1.75352179253803,1.57324819871144,1.96481427131826,1.7137224609411,"1"
"0",0.18327711251365,0.342463213314756,0.442507539009592,0.266199925063559,0.929502364928207,0.307106277067833,0.502232947156935,0.819747082082692,2.90517322266059,1.64472679463252,2.17651153120635,1.00255409597856,2.18618403499934,2.74173541783373,2.05432288433716,1.79054569819529,"0"
"0",0.64237194232072,0.519208514706744,0.616680674531987,0.597805545932293,0.931960832515861,0.334024233590302,0.526953421435106,0.817638338352871,3.82415914010947,1.69484171507874,2.39830365827966,1.56852756396832,1.79634254314547,2.38377752684627,1.79757260657707,1.46954270991354,"0"
"0",0.693356091239778,0.609496238997784,0.467828600202756,0.447304542884376,0.927789655022221,0.340752311899203,0.496281902686497,0.797224292443874,3.89203767871807,1.74428322878267,2.26659311352491,1.4934069782613,1.68511350306876,2.25662480153466,2.02787969713604,1.70969562049935,"1"
"1",0.481950491827885,0.332247948314416,0.417962568679627,0.278203320177149,0.948561055358565,0.506906443767007,0.628167265711,0.875621444605939,2.78004127178121,1.31063944578466,1.52516179388863,0.63249793814692,1.67292132041668,2.10960513053957,1.78833412143083,1.58113516587015,"1"
"1",0.374092953074982,0.566631189475338,0.433815210089825,0.50743578589918,0.948880247913782,0.437521448628368,0.58219240835117,0.854927605081687,2.65497119363231,1.6141821824835,1.75136142135388,1.21144810567638,1.75399095802744,1.94770993763906,1.86941751413519,1.42424510174694,"1"
"1",0.459143213883982,0.529049342698954,0.477105043562056,0.550016108112259,0.951690984805358,0.448158952576223,0.587184014367298,0.838927902309264,2.76298369049104,1.54818451880083,1.8123867461105,1.45734596387905,1.60550097731185,2.00996973523229,1.81997343690538,1.49301103290414,"0"
"1",0.417116884908018,0.347740794673045,0.386920542417852,0.312475402278405,0.944156114205865,0.441136670510491,0.553314650351045,0.85206904912706,2.9849277785656,1.43157541812607,1.93528172463292,0.87723689896141,1.78550832137767,2.26037786604274,2.05701647732967,1.63252032508047,"1"
